OBJECTID,municipality,scenario,period,cdd,csdi,cwd,fd,prcptot,r10mm,r20mm,r95p,r95ptot,r99p,r99ptot,rx1day,rx5day,sdii,tn10p,tn90p,tnlt2,tnn,tnx,tx10p,tx90p,txd_tnd,txge30,txgt50p,txn,txx,wsdi
6.0,Inxuba Yethemba,ssp370,near-term_2021-2040,3.4463437,0.045439634,0.07964031,-4.034803921568629,-0.7206852,0.2588309007813655,0.239326256818517,6.650934,1.6215671,4.382066,1.0920225,0.49667236,0.66325694,0.15194748767971547,0.19288333,10.032734,-7.06145276292335,0.31554732,0.12899052,1.1551913,9.54011,1.119919,13.476389,5.9454765,0.41236266,0.95582783,7.3149233
6.0,Inxuba Yethemba,ssp585,far-term_2081-2100,12.98033,-1.3213904,-0.069349766,-14.854010695187169,-33.369255,-0.8007297655904465,0.35476927613150516,9.014284,3.882104,7.436271,2.497951,1.1210208,0.9641032,0.2403990084366642,-7.639964,45.540676,-31.58449197860963,2.8070219,4.2948194,-6.8255744,38.89084,14.633436,89.45676,28.97308,3.357348,5.308495,69.51051
6.0,Inxuba Yethemba,ssp585,mid-term_2041-2060,6.20176,-0.77032083,0.09297522,-8.38161412890515,-9.693031,-0.13154209052041815,0.336421937195931,8.674558,2.4819832,5.9997544,1.5965618,0.85324997,1.7336594,0.17844137875001068,-2.9388635,20.193153,-16.900028145229385,1.0666069,1.8329375,-2.169314,18.608011,3.7789333,36.112064,14.239449,1.1837434,2.3452053,19.847626
6.0,Inxuba Yethemba,ssp585,near-term_2021-2040,2.4251504,0.10283565,0.045356188,-4.327758232479595,0.90660363,0.29268760135633287,0.3288589119858469,7.8897758,1.917964,5.5859942,1.374592,0.6414448,1.4327743,0.18309091685386605,0.27704957,10.351165,-8.584674922600618,0.4811984,0.8206023,0.70651656,10.525152,1.4122643,15.991782,7.1819425,0.56751144,0.9623815,8.036562
7.0,Dr AB Xuma,ssp126,far-term_2081-2100,1.9468282,-0.6951515,0.02033933,-0.9902272727272724,-3.8392131,-0.3440309106098631,0.37222222222222195,9.2907715,1.5511036,3.2363987,0.53041106,-0.088897705,0.8625323,0.003338709471914688,-2.1143267,18.10577,-3.4105303030303022,0.56709224,0.6592922,-0.33281994,13.537217,2.0241268,21.24463,9.51695,0.61998206,1.4372381,7.301003
7.0,Dr AB Xuma,ssp126,mid-term_2041-2060,1.4959946,-0.7534849,0.017006874,-0.9835606060606056,-0.8607381,-0.1648642439431948,0.07055555555555608,4.065702,0.5803547,3.2592602,0.494274,-0.0827713,1.5482088,0.012579983003561187,-1.9858738,17.596746,-3.2255303030303017,0.4813913,0.61220104,-0.074564934,12.417508,1.8649602,18.795462,8.707221,0.57516414,1.2861074,6.4869676
7.0,Dr AB Xuma,ssp126,near-term_2021-2040,1.1709938,-0.009318233,0.26783943,-0.669393939393939,7.9133096,0.10263575605680941,0.13305555555555607,4.1882224,0.4503212,1.9857813,0.26654974,-0.3693606,2.211539,0.013361128154781632,-0.5517165,13.429914,-2.1221969696969682,0.17574857,0.32893625,1.4081163,9.492647,1.2116268,12.67046,5.654218,0.25381598,0.77850723,4.4510026
7.0,Dr AB Xuma,ssp245,far-term_2081-2100,0.673851,-1.2257576,0.21156995,-1.267424242424242,9.051738,-0.07823725981621028,0.25714285714285756,8.946681,0.9645462,6.1786666,0.8178938,0.4015007,0.57386273,0.010644212788913698,-4.9163995,28.023209,-4.773484848484847,1.5003111,1.937631,-3.7961586,21.47514,4.7036686,40.830738,17.19252,1.7270616,2.277607,17.651169
7.0,Dr AB Xuma,ssp245,mid-term_2041-2060,0.29528046,-0.6431818,0.013157845,-0.9371212121212119,-0.70426434,-0.009189640768589413,0.31031746031746116,9.458882,1.453228,3.5863044,0.5434232,0.01264445,1.5144743,0.027700085706476568,-2.6057546,18.066856,-3.5416666666666656,0.89290535,1.2524319,-1.3136898,14.63202,2.1893542,23.776672,11.110569,0.9904124,1.421084,8.7320385
7.0,Dr AB Xuma,ssp245,near-term_2021-2040,2.4618225,0.0020333927,-0.20132668,-0.47763157894736824,-3.6421509,-0.3915309106098614,0.20138888888888914,9.254872,1.5315279,6.971495,1.1174111,0.730601,2.1506157,0.028333065342744785,0.17691104,10.345728,-1.903708133971291,0.33303338,0.64034015,0.8827937,8.887577,0.9072036,10.8127985,5.8574815,0.50300056,0.70980453,3.3956556
7.0,Dr AB Xuma,ssp370,far-term_2081-2100,1.9730988,-1.4762627,0.0045949616,-1.8486531986531984,-7.1766562,-0.3641186299081056,0.40204678362573176,15.701291,2.3286655,9.3523245,1.4286485,0.55338544,1.0891762,0.06894080933271685,-7.845053,47.71652,-6.987289562289561,2.7382874,3.0614128,-5.459582,30.259912,11.067553,66.45545,22.649689,2.204711,3.9081357,35.232433
7.0,Dr AB Xuma,ssp370,mid-term_2041-2060,2.48187,-1.1012627,-0.12259849,-1.4643939393939391,2.515035,-0.04482038429407235,0.38450292397660846,12.089353,1.7233149,7.2831707,1.0844885,0.38072586,1.1098493,0.1201710737218938,-4.26615,25.397648,-5.1224747474747465,1.2110984,1.2099438,-1.2230988,16.064068,3.2425528,26.09991,11.431909,0.84971744,1.6657091,10.343547
7.0,Dr AB Xuma,ssp370,near-term_2021-2040,2.1967838,-0.51978123,-0.09716066,-1.2143939393939391,0.7372233,-0.07464494569758055,0.23274853801169634,9.016948,1.3374157,7.4367156,1.133376,1.2765986,3.0741768,0.09070640825018561,-1.3915144,15.213355,-3.5724747474747462,0.67513055,0.46642685,1.4080547,9.636708,1.3444045,11.990645,5.6929336,0.2344389,0.88078433,4.2361393
7.0,Dr AB Xuma,ssp585,far-term_2081-2100,1.3484573,-1.4666667,0.31157017,-1.8136363636363633,2.8526,-0.44807852965748296,0.5523809523809519,19.07915,2.6875565,14.443784,2.2196214,2.4228146,4.0050316,0.019975787129999034,-8.351207,52.295757,-6.987878787878787,3.2167852,4.01132,-7.1332793,37.105362,14.726475,89.954704,28.349844,3.1398165,4.642733,52.869335
7.0,Dr AB Xuma,ssp585,mid-term_2041-2060,1.7079798,-1.0689393,0.106808186,-1.3383971291866026,1.9426676,-0.052840434419384984,0.31190476190476213,10.138677,1.4219843,6.2734065,0.92450255,0.9836337,3.748511,0.04652459103492065,-4.277005,24.727615,-4.855223285486443,1.3718709,1.7311891,-2.6218462,18.573996,3.8114436,33.41854,14.178618,1.2263867,2.060365,13.028864
7.0,Dr AB Xuma,ssp585,near-term_2021-2040,0.55003864,-0.08038274,0.14887159,-0.9022328548644336,4.579264,0.23208020050124745,0.3158730158730159,10.154332,1.4052429,6.1977506,0.91104525,0.5693843,3.7950935,0.07491852127148135,-0.8746217,12.759355,-2.888556618819775,0.7853774,0.81777257,0.38169003,10.403893,1.341866,14.093342,7.1773095,0.5717462,0.89179486,4.392356
8.0,Elundini,ssp126,far-term_2081-2100,1.9723358,-0.71247476,-0.21625635,-6.407929292929293,3.9470825,0.22200431634642154,0.35719507101086073,10.498312,1.3644615,4.068646,0.56918883,-0.09496922,0.5401607,0.06050255931430401,-2.159507,18.215414,-11.802146464646464,0.5654484,0.58266383,-0.8578539,14.223648,2.4512293,12.899909,10.724587,0.6728974,1.4346526,11.514871
8.0,Elundini,ssp126,mid-term_2041-2060,0.7273369,-0.73053026,-0.042645454,-5.869873737373739,7.3358154,0.3783932052353099,0.1844172932330831,7.1378164,0.7229711,4.2923284,0.56514466,-0.19235294,1.1319978,0.06451522101674673,-1.908967,17.25917,-10.6029797979798,0.49908844,0.5390308,-0.67069274,12.95648,2.085396,11.556576,9.809805,0.5899856,1.2980363,9.317502
8.0,Elundini,ssp126,near-term_2021-2040,1.0851152,-0.0021968682,-0.020978715,-3.5662626262626294,10.271173,0.30255987190197764,0.12386173767752748,5.3266125,0.47020775,1.2151538,0.11566925,-0.8327376,0.78205746,0.04417197049444758,-0.46116945,12.72393,-6.4352020202020235,0.16106214,0.25088024,0.90791744,9.767722,1.4015071,7.676854,6.3897624,0.24276416,0.82980454,6.3631163
8.0,Elundini,ssp245,far-term_2081-2100,1.3499018,-1.4851009,0.30503982,-10.321464646464648,22.48312,0.7244778613199657,0.4931077694235587,16.746243,1.6509713,6.3583074,0.7216845,0.41055912,1.0171462,0.11556426926066138,-5.09834,30.245077,-20.02676767676768,1.5383103,2.0746663,-4.3112454,23.750763,6.0779104,27.499216,19.340464,1.7793101,2.4334881,27.348314
8.0,Elundini,ssp245,mid-term_2041-2060,0.8940841,-0.860101,-0.16480128,-7.3729797979797995,4.759359,0.2522556390977443,0.3301448064605961,11.609853,1.4909763,4.0737066,0.5275203,-0.13930257,0.5233548,0.0795154878966257,-2.7745829,19.153568,-14.158838383838381,0.9692851,1.267757,-1.7708006,15.831056,2.814992,15.234276,12.522064,1.0300175,1.5364304,13.391075
8.0,Elundini,ssp245,near-term_2021-2040,1.9065026,-0.15138227,-0.31903425,-3.8834396597554512,-1.4853584,-0.08216235032024481,0.19802840434419394,7.7399163,1.0689385,4.8314433,0.70831156,0.18670315,0.7115233,0.05599422470900864,0.1261391,10.947852,-7.438543328017015,0.42875645,0.6329884,0.57698864,9.481026,1.2203615,6.7710533,6.698144,0.46314874,0.769807,5.613353
8.0,Elundini,ssp370,far-term_2081-2100,3.0842671,-1.8178451,0.075995445,-14.809595959595962,3.2119343,0.2543581175160116,0.6025898078529663,22.710348,2.681079,12.596053,1.6633049,1.3387012,1.5341983,0.1573605364996228,-7.8752084,50.816475,-29.384090909090915,2.8313956,3.2149787,-6.0332074,34.1566,13.410643,48.325806,25.611382,2.379244,4.0832043,52.8394
8.0,Elundini,ssp370,mid-term_2041-2060,3.2535641,-1.3227834,-0.08131504,-9.880583613916949,8.642212,0.3216095795043168,0.43270676691729365,14.674594,1.7401886,9.052828,1.2362825,0.79759514,1.0374404,0.1292218274174385,-4.277077,26.622324,-18.3192760942761,1.2459104,1.1996042,-1.8099194,17.558002,4.100149,16.289076,13.2145815,0.986977,1.6814736,15.938165
8.0,Elundini,ssp370,near-term_2021-2040,2.1076593,-0.57093155,-0.27985308,-6.115768799102134,4.44005,0.09734057365636338,0.28913951545530514,8.815453,1.0408089,6.1696587,0.8436783,0.52613425,1.5128446,0.07080540522125507,-1.4719933,15.774315,-10.830695847362515,0.70091176,0.4564243,0.9014368,10.35139,1.7220628,7.150186,6.705836,0.28132454,0.77528447,6.3394
8.0,Elundini,ssp585,far-term_2081-2100,3.1655126,-1.8277777,0.4172095,-15.572222222222226,21.284294,0.8324143692564748,0.907922584238374,30.373539,3.5578249,18.003996,2.4623299,2.5089273,5.1106863,0.19694389416135413,-8.438623,55.961365,-31.398232323232328,3.3903182,4.2950783,-7.5088377,41.64053,17.466255,67.25827,31.231768,3.3048298,5.12343,78.334724
8.0,Elundini,ssp585,mid-term_2041-2060,2.7385263,-1.3729798,0.2362566,-9.875930356193518,14.47857,0.7244778613199665,0.43040935672514635,15.223497,1.7383965,6.7389393,0.8769548,0.93783784,3.160703,0.13552256788436778,-4.4433722,26.624567,-18.765563530037216,1.4714311,1.8393763,-3.165898,20.198708,4.924575,22.156563,15.977305,1.2305088,2.2013822,20.420174
8.0,Elundini,ssp585,near-term_2021-2040,-0.09956614,-0.33709458,-0.04469575,-5.672022860180754,10.081835,0.5146895015316066,0.40077972709551674,11.801589,1.4029189,4.6477566,0.6054647,-0.0062713623,2.8199904,0.10043424150077761,-1.0054785,13.47241,-10.354691653375866,0.81320715,0.82962745,-0.007990096,11.104542,1.7011695,8.759276,8.101284,0.50467676,0.9295771,7.215678
9.0,Senqu,ssp126,far-term_2081-2100,2.9716682,-0.47257578,-0.19264214,-12.131401515151515,2.932536,0.4511246867167908,0.6598041979949879,16.069485,2.1733258,6.7497687,0.9559847,0.0359958,0.65170413,0.1567516954363041,-1.3584183,15.2715845,-16.052556818181824,0.4528872,0.38750473,-1.2301551,14.401284,2.3626425,13.641185,11.255246,0.78022474,1.6097542,15.662416
9.0,Senqu,ssp126,mid-term_2041-2060,2.6620882,-0.4817425,0.024024725,-10.873693181818185,11.139516,0.7442496867167921,0.4112625313283213,11.236505,1.2356306,4.4699063,0.5449374,0.07657814,2.0836728,0.16557110324100885,-1.1542085,14.321726,-14.465681818181826,0.3827435,0.302915,-0.86561227,12.89335,1.906601,11.515976,10.137522,0.6932821,1.3786551,12.50847
9.0,Senqu,ssp126,near-term_2021-2040,2.1164615,0.3892992,0.005274693,-6.058693181818183,8.993154,0.2719580200501239,0.2777208646616544,7.9304733,0.93163806,3.008868,0.3713579,-0.536609,1.4255873,0.08314273042590752,0.23291945,10.268717,-7.71380681818182,0.018701136,-0.00078463554,0.7134602,9.51611,1.3361843,7.292644,6.405653,0.32637924,0.84433585,9.053206
9.0,Senqu,ssp245,far-term_2081-2100,4.345319,-1.2857955,0.4267234,-21.41685606060606,21.590647,1.1195175438596479,0.7851712614870511,21.420168,2.3743777,8.918394,1.1031785,0.91191196,2.3931549,0.22720217987431668,-4.4683456,27.6702,-32.01041666666667,1.4142749,2.1023014,-4.2872086,24.304987,6.10948,28.097984,19.775152,1.8190176,2.744931,35.036915
9.0,Senqu,ssp245,mid-term_2041-2060,2.5897653,-0.6007576,-0.09014209,-15.111553030303034,6.5770874,0.43737468671679053,0.47584586466165407,14.121351,1.7757306,7.2150464,0.94991785,0.48593235,2.452708,0.16758222344422058,-2.2003386,17.320082,-21.908901515151516,0.8905266,1.2308389,-1.8293409,16.262825,2.9397826,15.956279,12.859558,1.0319324,1.7689285,18.263514
9.0,Senqu,ssp245,near-term_2021-2040,2.6872928,0.34579337,-0.2207671,-7.249461722488042,-1.9429373,0.040083020050125505,0.2677208646616545,7.590819,1.1060077,4.251537,0.66232216,-0.14364052,-0.15431786,0.09676491885549487,0.6400819,9.7609005,-10.584519537480068,0.33620894,0.57761526,0.6246733,9.521103,1.261944,7.017203,6.7106586,0.3969444,0.8476958,7.925898
9.0,Senqu,ssp370,far-term_2081-2100,7.519434,-1.6881313,0.023234844,-32.058438552188555,0.10284933,0.4595238095238085,0.8339598997493733,26.99002,3.4264548,14.553625,1.9690111,1.8144608,2.7777665,0.3112448892081235,-7.3907294,47.232796,-49.9584595959596,2.7535431,3.2613719,-6.20189,35.667328,13.457944,48.633614,26.705442,2.590083,4.446619,66.44985
9.0,Senqu,ssp370,mid-term_2041-2060,4.5953107,-1.0703073,0.052182436,-20.21260521885522,18.101196,0.8737781954887215,0.6940476190476196,20.218525,2.3577952,11.378826,1.4669976,1.3583355,3.1848915,0.2567447241026908,-3.6628265,23.457878,-28.176052188552195,1.3093675,1.0747973,-2.0018892,17.741886,3.9537768,15.996117,13.668091,1.0533537,1.7432585,21.009579
9.0,Senqu,ssp370,near-term_2021-2040,2.5657036,-0.34831652,-0.03531742,-11.535290404040403,6.589096,0.1481203007518793,0.381328320802005,10.755616,1.3496449,6.656158,0.899312,0.80119926,1.7433224,0.11417485942383143,-0.9495678,13.405029,-15.114941077441088,0.7294557,0.2911873,0.6021487,10.257823,1.6787769,6.805606,6.9261518,0.38697654,0.7867225,8.980642
9.0,Senqu,ssp585,far-term_2081-2100,9.127262,-1.7320076,0.36680254,-34.04867424242425,12.020645,0.7996762740183806,1.133782372598162,35.66414,4.6079106,21.425762,3.0058155,3.1729767,5.9047456,0.38320862883302426,-8.019848,52.736355,-54.09602272727273,3.1521528,4.428173,-7.510446,43.36238,17.389782,66.959496,32.02152,3.466878,5.645165,93.98097
9.0,Senqu,ssp585,mid-term_2041-2060,5.4133754,-1.1172348,0.27454028,-19.73763955342903,14.175389,0.9032477025898071,0.694496658312448,19.78843,2.4263148,9.150993,1.20534,1.3740333,4.4574304,0.24321023366429673,-3.793336,24.248981,-29.21060606060607,1.3124546,1.8008599,-3.1424031,20.588257,5.033104,22.637968,16.328419,1.2427579,2.4629924,26.347244
9.0,Senqu,ssp585,near-term_2021-2040,1.2096056,-0.15779507,0.12969907,-10.508981259968103,8.711452,0.52626357560568,0.4500522138680039,11.307467,1.4186426,4.662296,0.61442053,0.20670097,3.3712635,0.14913011208200477,-0.45211434,11.985206,-14.665061802232858,0.6598608,0.7596398,-0.03063043,11.278118,1.757207,9.070106,8.129635,0.48272806,1.0661403,10.046648
10.0,Ngquza Hill,ssp126,far-term_2081-2100,0.22751236,-0.9927272,-0.2593403,-0.019204545454545453,-12.532532,-0.7378665413533785,-0.15230889724310792,-1.991848,0.014295578,4.43494,0.5348521,0.23448372,1.0157318,-0.04633024669060082,-3.5985882,31.686073,-0.11045454545454546,0.46864712,1.6732926,1.3531842,17.51086,4.5505056,14.66654,10.189716,-0.030665636,1.9664483,9.704386
10.0,Ngquza Hill,ssp126,mid-term_2041-2060,0.0031352043,-1.0464772,0.2887845,-0.015454545454545453,-11.075653,-0.7797415413533804,-0.309808897243109,-3.6506119,-0.22560596,1.8508639,0.22787154,-0.28071404,-0.4043312,-0.046831505976252075,-3.5399096,30.66436,-0.10295454545454545,0.44912648,1.6534357,1.3590643,16.584484,4.2917557,13.669666,9.505925,-0.10918856,1.9068389,8.957018
10.0,Ngquza Hill,ssp126,near-term_2021-2040,-0.04686308,-0.59147716,0.16190934,-0.012329545454545452,5.158554,-0.06349154135337898,-0.2554338972431085,-1.869915,-0.2792182,4.091065,0.40641707,0.16093636,2.240055,-0.0007648604721353092,-2.021985,25.356136,-0.07795454545454547,0.14252073,1.3234735,3.049643,13.450108,3.0855055,10.06279,6.3828907,-0.40761113,1.5479932,5.9024124
10.0,Ngquza Hill,ssp245,far-term_2081-2100,0.5514107,-1.5715909,0.19949865,-0.019886363636363636,6.8441925,-0.3097117794486204,-0.039035087719298645,2.3285828,0.03743887,4.045872,0.37315112,0.23360729,-0.5083046,0.02198651115223882,-6.20692,36.29722,-0.14204545454545453,1.4648724,1.8356934,-4.6935205,25.082825,6.575269,21.94022,20.124697,1.6068771,1.9985032,20.904762
10.0,Ngquza Hill,ssp245,mid-term_2041-2060,-0.21704149,-1.0954545,-0.10228658,-0.015340909090909093,-7.44664,-0.7037593984962411,-0.06343984962406135,3.6027832,0.4524083,5.32262,0.55942327,0.71185017,0.3813324,0.011461509387305835,-3.7785323,23.120407,-0.11477272727272726,0.9315616,1.1386838,-2.113145,17.089247,3.0714712,11.214892,13.037267,1.0073225,1.2383943,10.122024
10.0,Ngquza Hill,ssp245,near-term_2021-2040,0.1650114,-0.28382185,-0.24871588,-0.008522727272727272,-5.5454865,-0.7366165413533787,-0.04418389724310856,4.695919,0.5535693,9.95702,1.0523398,1.0435743,1.488657,0.02628517165660771,-0.63190293,13.035532,-0.08238636363636363,0.39658487,0.6551347,0.23655033,10.377949,1.2038112,4.673415,7.3070183,0.5726173,0.6777854,3.8762844
10.0,Ngquza Hill,ssp370,far-term_2081-2100,0.62543917,-1.6852273,0.38088942,-0.020454545454545454,-12.157883,-1.2558270676691698,0.12907268170425956,13.071331,1.3723812,12.962589,1.3585117,1.5551643,-0.36289215,-0.014048383033654854,-8.317837,60.665016,-0.16837121212121212,2.2788959,3.6035647,-5.1463647,35.857174,16.528353,50.936607,24.742062,1.5066617,4.0672107,44.803474
10.0,Ngquza Hill,ssp370,mid-term_2041-2060,0.90175486,-1.4227272,0.12957382,-0.01976010101010101,-13.455368,-1.091353383458645,-0.11040100250626628,3.6932983,0.627923,10.648445,1.2004728,1.3224859,0.45518112,-0.027977389858537594,-5.054218,37.95526,-0.138510101010101,0.82749313,2.05259,-0.22460914,21.090021,6.3401585,18.70258,13.0565605,0.20707107,2.28237,13.791666
10.0,Ngquza Hill,ssp370,near-term_2021-2040,1.2135978,-0.8345328,-0.079636574,-0.019065656565656567,-7.3540497,-0.4505639097744325,-0.13869047619047592,-1.7535133,-0.08062458,5.770327,0.6464923,0.7822552,1.1216068,-0.010694610552800743,-2.2380142,25.94711,-0.11906565656565656,0.28136623,1.3754807,2.8524404,14.099416,3.2346025,9.805361,6.849986,-0.31751347,1.551332,6.645833
10.0,Ngquza Hill,ssp585,far-term_2081-2100,-0.38430357,-1.6801137,0.7191422,-0.020454545454545454,11.486816,-0.4216165413533801,0.23894110275689195,20.582874,1.7825489,17.98311,1.7900391,3.3109798,4.9447117,0.040341632122287585,-9.0940895,63.03219,-0.1693181818181818,3.2166743,3.7053018,-8.01554,42.726616,19.361813,63.4808,32.105698,3.0656776,3.9643998,69.48096
10.0,Ngquza Hill,ssp585,mid-term_2041-2060,0.06926632,-1.4011364,0.22628403,-0.01875,0.79655457,-0.2519736842105207,0.053226817042605123,4.4177933,0.38954115,5.447557,0.54087466,-0.18298054,0.023395538,0.013004692396573425,-5.3768334,31.357716,-0.14375,1.3154371,1.6375813,-3.5140784,21.61852,5.37814,17.249968,16.65172,1.2785113,1.7361369,15.8375
10.0,Ngquza Hill,ssp585,near-term_2021-2040,-0.29918385,-0.50708723,-0.09038162,-0.01818181818181818,-3.9902802,-0.5841165413533798,0.028226817042605656,6.380131,0.7041793,6.008805,0.63746566,0.23997593,3.5395908,0.012601720212833012,-1.6738682,15.848223,-0.10625,0.646733,0.76434803,-0.17974639,12.054656,1.6458434,6.0546656,8.68043,0.59428287,0.82578087,5.1089287
11.0,Port St Johns,ssp126,far-term_2081-2100,0.52421284,-1.0618181,-0.19967794,-0.002272727272727273,-13.055908,-0.7790977443609037,-0.14327380952380997,-2.2902374,0.0048913956,3.233057,0.4296447,-0.025131226,0.27947998,-0.07238999199985408,-3.5645294,31.327797,-0.038181818181818185,0.50850797,1.667798,1.343193,17.050991,4.366191,19.337753,9.862364,-0.022985458,1.9359016,8.826629
11.0,Port St Johns,ssp126,mid-term_2041-2060,0.037961006,-1.1580682,0.2853217,-0.002272727272727273,-11.792419,-0.7940977443609007,-0.3732738095238104,-4.6680984,-0.32737732,2.971506,0.36894047,-0.5843315,-0.3252182,-0.07510938365999342,-3.4809954,30.364819,-0.02818181818181818,0.497252,1.6379156,1.3773355,16.129982,4.06244,17.860254,9.2462845,-0.08155489,1.8872395,8.331892
11.0,Port St Johns,ssp126,near-term_2021-2040,0.17421246,-0.64306825,0.28532267,-0.002272727272727273,5.4272156,0.009652255639096552,-0.28077380952380926,-1.7158966,-0.23736286,2.4907455,0.2744906,-0.15667915,2.1842194,-0.025597860529245064,-2.040628,25.22134,-0.024431818181818183,0.1947968,1.3407583,3.0622492,13.108757,2.98744,13.45525,6.1587715,-0.38669205,1.5234394,5.4687343
